Date,UVIX_OPEN,UVIX_CLOSE,UVIX_CTO_RETURN,UVIX_OTC_RETURN,UVIX_RETURN,UVIX_CC_RETURN_REBUILT,UVIX_SOURCE,UVIX_PROXY_SOURCE
2007-08-07,0.23277453202576542,0.20361932432353483,-0.004514175189310077,-0.125250848744069,-0.1291996196595387,-0.12919961965953863,synthetic_calibrated_VIX,VIX
2007-08-08,0.19513993798702886,0.19973166955274732,-0.04164332813045235,0.023530455185568844,-0.019092759411235387,-0.019092759411235116,synthetic_calibrated_VIX,VIX
2007-08-09,0.23066817999192898,0.24904927195226384,0.1548903611953818,0.07968629206238154,0.24691929181762612,0.2469192918176264,synthetic_calibrated_VIX,VIX
2007-08-10,0.27716346547589976,0.2893816789663592,0.11288606990597705,0.0440830593219792,0.16194549254424645,0.1619454925442465,synthetic_calibrated_VIX,VIX
2007-08-13,0.2871163033100351,0.2685682728122894,-0.007828331304233771,-0.0646011051407176,-0.07192371759129017,-0.07192371759129013,synthetic_calibrated_VIX,VIX
2007-08-14,0.2635146476444089,0.30189868027338573,-0.01881691055671575,0.14566185588579827,0.12410403921535403,0.12410403921535429,synthetic_calibrated_VIX,VIX
2007-08-15,0.30027017029969966,0.324340380582838,-0.005394226871781593,0.08016184311319985,0.07433520507320553,0.07433520507320557,synthetic_calibrated_VIX,VIX
2007-08-16,0.382074777234638,0.38269819421173423,0.17800557719039367,0.0016316622144187942,0.17992768437906997,0.1799276843790698,synthetic_calibrated_VIX,VIX
2007-08-17,0.28525795395606873,0.34883341138585694,-0.25461379679715723,0.22287006040707702,-0.08848952866273811,-0.08848952866273785,synthetic_calibrated_VIX,VIX
2007-08-20,0.3466643744737085,0.29161011240126494,-0.006217973512145036,-0.15881142143903504,-0.1640419097392461,-0.16404190973924593,synthetic_calibrated_VIX,VIX
2007-08-21,0.29426184567660596,0.27880624126834697,0.009093420161274013,-0.05252330410937711,-0.043907500420628014,-0.04390750042062819,synthetic_calibrated_VIX,VIX
2007-08-22,0.27460919102078163,0.2616053316541445,-0.015053645242918856,-0.04735405729975373,-0.06169485136326918,-0.06169485136326924,synthetic_calibrated_VIX,VIX
2007-08-23,0.2590849291981098,0.2650380496269568,-0.009634369605917681,0.022977486368166655,0.013121743165963326,0.013121743165963151,synthetic_calibrated_VIX,VIX
2007-08-24,0.2731199323642569,0.24602141816311637,0.030493292373209746,-0.09921836889224023,-0.07175057125045474,-0.07175057125045448,synthetic_calibrated_VIX,VIX
2007-08-27,0.2631827838009833,0.2637198394497991,0.06975557561613877,0.0020406184669812255,0.07193853859889728,0.0719385385988971,synthetic_calibrated_VIX,VIX
2007-08-28,0.2776579720170011,0.31067343541770737,0.05285204403385513,0.11890695289917597,0.1780434724435897,0.17804347244358998,synthetic_calibrated_VIX,VIX
2007-08-29,0.3130903787914003,0.28815405780843284,0.007779691142383305,-0.07964575941051688,-0.07248568767714807,-0.07248568767714791,synthetic_calibrated_VIX,VIX
2007-08-30,0.30656024362120493,0.29405585862113875,0.06387619856114846,-0.04078932366558585,0.02048140795792492,0.020481407957924747,synthetic_calibrated_VIX,VIX
2007-08-31,0.27003233730598847,0.2672144251526155,-0.0816971354619469,-0.010435461846852179,-0.09128004996868903,-0.09128004996868888,synthetic_calibrated_VIX,VIX
2007-09-04,0.24384872048483955,0.2546261689737115,-0.08744177884270654,0.04419727307751842,-0.047109193943083265,-0.047109193943083105,synthetic_calibrated_VIX,VIX
2007-09-05,0.27402617245560285,0.2830111428803394,0.07619014007902036,0.03278873088734713,0.11147704896568773,0.11147704896568777,synthetic_calibrated_VIX,VIX
2007-09-06,0.28405866961829396,0.2802863111435889,0.0037013621700310306,-0.013280208908160396,-0.009628001600992244,-0.009628001600992198,synthetic_calibrated_VIX,VIX
2007-09-07,0.31290165602270914,0.3184710443744905,0.11636438735108845,0.01779916547126592,0.13623474180777911,0.13623474180777895,synthetic_calibrated_VIX,VIX
2007-09-10,0.32402387009405775,0.3258026263330745,0.01743588881203806,0.005489583957195565,0.023021188544735734,0.02302118854473556,synthetic_calibrated_VIX,VIX
2007-09-11,0.32734620693657,0.3029443433541134,0.0047377782704474125,-0.07454451301213638,-0.07015991011561877,-0.07015991011561895,synthetic_calibrated_VIX,VIX
2007-09-12,0.3175112431767042,0.30415354264643474,0.04808440937140546,-0.04207000796767224,0.003991489918357469,0.003991489918357294,synthetic_calibrated_VIX,VIX
2007-09-13,0.305516968997589,0.3017181336240356,0.004482691009583872,-0.012434122353391808,-0.008007169672293693,-0.008007169672293424,synthetic_calibrated_VIX,VIX
2007-09-14,0.3278949443487776,0.3035798155496849,0.08675915633682241,-0.07415524154355069,0.006170268598999893,0.0061702685989999395,synthetic_calibrated_VIX,VIX
2007-09-17,0.32088310339853054,0.31385371096216785,0.056997491145829304,-0.021906396322876276,0.03384248519250294,0.03384248519250299,synthetic_calibrated_VIX,VIX
2007-09-18,0.3172223015595893,0.2389300035563677,0.010732995914225496,-0.24680578136627196,-0.23872175089505815,-0.23872175089505798,synthetic_calibrated_VIX,VIX
2007-09-19,0.2228467470136682,0.2140327613330067,-0.06731367473028638,-0.03955178075864352,-0.1042030797839391,-0.10420307978393895,synthetic_calibrated_VIX,VIX
2007-09-20,0.22227022552106385,0.2237935632428188,0.03848693133123082,0.006853539281673093,0.04560424230861355,0.045604242308613596,synthetic_calibrated_VIX,VIX
2007-09-21,0.2109473558958481,0.20614773513745044,-0.057402041242054835,-0.022752694566920195,-0.07884868469707688,-0.07884868469707684,synthetic_calibrated_VIX,VIX
2007-09-24,0.201549057214627,0.20082398662677142,-0.022307681041255467,-0.0035974893550777542,-0.025824918751250973,-0.025824918751250703,synthetic_calibrated_VIX,VIX
2007-09-25,0.22005819698020365,0.20267915456412441,0.09577645915962596,-0.07897475601712145,0.009237780648189317,0.009237780648189142,synthetic_calibrated_VIX,VIX
2007-09-26,0.19292657808789898,0.188647584372149,-0.04811830055833333,-0.02217938947634479,-0.06923045550565492,-0.0692304555056551,synthetic_calibrated_VIX,VIX
2007-09-27,0.18306776263489516,0.18282374034453294,-0.029578018482581903,-0.0013329615594248612,-0.030871553680365475,-0.030871553680365427,synthetic_calibrated_VIX,VIX
2007-09-28,0.18315294288454162,0.19075202952674813,0.0018006553163625316,0.04149038788307613,0.04336575308695818,0.043365753086958225,synthetic_calibrated_VIX,VIX
2007-10-01,0.19142812379139235,0.17788117730619735,0.003544362103625298,-0.07076779637644937,-0.06747426096845781,-0.06747426096845788,synthetic_calibrated_VIX,VIX
2007-10-02,0.175585329468633,0.18615187938621447,-0.012906637297617873,0.060179002138496474,0.046495656287344596,0.04649565628734442,synthetic_calibrated_VIX,VIX
2007-10-03,0.19333847695269044,0.19406105237840504,0.03860609729094233,0.0037373596663401454,0.04248774182817256,0.04248774182817239,synthetic_calibrated_VIX,VIX
2007-10-04,0.1937660020735244,0.1924242805137345,-0.0015203993859896903,-0.006924442603098102,-0.008434314070805684,-0.008434314070805637,synthetic_calibrated_VIX,VIX
2007-10-05,0.1811222981959034,0.17313209756199785,-0.058734699631756815,-0.044114947267637206,-0.10025856872235876,-0.10025856872235861,synthetic_calibrated_VIX,VIX
2007-10-08,0.18340584904231186,0.17871147414747024,0.05934053607035539,-0.025595557171999572,0.03222612481475013,0.032226124814749735,synthetic_calibrated_VIX,VIX
2007-10-09,0.17597737345146408,0.16315558510247893,-0.015298965603909753,-0.07286043709773571,-0.08704471338060164,-0.08704471338060138,synthetic_calibrated_VIX,VIX
2007-10-10,0.16258079210269813,0.16114843521649602,-0.003522974707974358,-0.008810123678677395,-0.012302060543757645,-0.012302060543757709,synthetic_calibrated_VIX,VIX
2007-10-11,0.14991172981549766,0.17789928739455693,-0.06972891412753923,0.18669358037229422,0.10394672561081238,0.10394672561081242,synthetic_calibrated_VIX,VIX
2007-10-12,0.18192402499430108,0.17578210449243967,0.02262368589941466,-0.03376090926997577,-0.011901019577563557,-0.011901019577563732,synthetic_calibrated_VIX,VIX
2007-10-15,0.18027483620083581,0.193762173066947,0.025558527253776164,0.07481541600784247,0.10228611511065773,0.10228611511065777,synthetic_calibrated_VIX,VIX
2007-10-16,0.20677266504416245,0.20798873202789492,0.0671467075914769,0.005881178653245778,0.07342278802804532,0.07342278802804536,synthetic_calibrated_VIX,VIX
2007-10-17,0.20032679939208506,0.20699264357518649,-0.03683821022949574,0.033274849911892446,-0.004789146234012434,-0.004789146234012498,synthetic_calibrated_VIX,VIX
2007-10-18,0.21528023975503374,0.2044146218384983,0.040038119407064476,-0.05047197052966579,-0.012454653905377857,-0.012454653905377921,synthetic_calibrated_VIX,VIX
2007-10-19,0.19927408506992378,0.234388958618135,-0.025147598162698404,0.1762139494249324,0.14663499367143368,0.14663499367143373,synthetic_calibrated_VIX,VIX
2007-10-22,0.25353257414873676,0.22755014596349027,0.08167456199073952,-0.10248161709589121,-0.02917719629356124,-0.02917719629356119,synthetic_calibrated_VIX,VIX
2007-10-23,0.22442865568257728,0.21357728058986858,-0.013717812694410747,-0.04835111211491838,-0.06140565330977026,-0.061405653309770214,synthetic_calibrated_VIX,VIX
2007-10-24,0.22603320746639013,0.22275668845690308,0.058320467617717364,-0.014495741781544447,0.042979327397007556,0.042979327397007605,synthetic_calibrated_VIX,VIX
2007-10-25,0.2193234160932963,0.21970122968738434,-0.015412656685597104,0.0017226322698133956,-0.013716574755553925,-0.013716574755553879,synthetic_calibrated_VIX,VIX
2007-10-26,0.20414419261856842,0.20281004295095198,-0.07080996811420781,-0.00653533000622375,-0.07688253161107488,-0.07688253161107494,synthetic_calibrated_VIX,VIX
2007-10-29,0.20288380911039078,0.1970165744897122,0.00036372044680565985,-0.028919186042520417,-0.028565984094983503,-0.028565984094983343,synthetic_calibrated_VIX,VIX
2007-10-30,0.20425719492051927,0.2116076694121335,0.03675132637729006,0.03598636755231288,0.07406024066865098,0.07406024066865102,synthetic_calibrated_VIX,VIX
2007-10-31,0.20288893535987065,0.175164855464924,-0.041202353754399956,-0.13664658373691774,-0.17221877660885904,-0.17221877660885898,synthetic_calibrated_VIX,VIX
2007-11-01,0.18721013174717924,0.2225322563875165,0.06876537105736524,0.18867635159852658,0.27041612198331405,0.27041612198331433,synthetic_calibrated_VIX,VIX
2007-11-02,0.2256437913471399,0.2436466227609091,0.013982399720986916,0.079784297659105,0.09488227332141937,0.09488227332141963,synthetic_calibrated_VIX,VIX
2007-11-05,0.27022189297011834,0.25214219627876855,0.10907300872086223,-0.06690685381790695,0.03486842305298938,0.034868423052989206,synthetic_calibrated_VIX,VIX
2007-11-06,0.2511893414038997,0.2303751677656257,-0.003779037737163926,-0.08286248740469393,-0.08632838467496033,-0.08632838467496018,synthetic_calibrated_VIX,VIX
2007-11-07,0.24372421988100124,0.27675901764631416,0.057944839475738696,0.13554171096102885,0.20134049312067098,0.20134049312067126,synthetic_calibrated_VIX,VIX
2007-11-08,0.2770325972887814,0.27354949993366334,0.000988512117125806,-0.012572879109555624,-0.01159679543577701,-0.011596795435776741,synthetic_calibrated_VIX,VIX
2007-11-09,0.2957876742547689,0.3003604218624118,0.0812948820103796,0.01545956104886348,0.0980112262506427,0.09801122625064274,synthetic_calibrated_VIX,VIX
2007-11-12,0.3192078264690648,0.31616811108783877,0.06274929463005807,-0.009522684374158374,0.05262906852843669,0.05262906852843652,synthetic_calibrated_VIX,VIX
2007-11-13,0.29272114329233245,0.26796679814466895,-0.07415981236954095,-0.0845663038523391,-0.15245469499540493,-0.1524546949954051,synthetic_calibrated_VIX,VIX
2007-11-14,0.2501690227256271,0.27914164916575257,-0.06641783811378477,0.11581220618150323,0.041702371705955206,0.04170237170595503,synthetic_calibrated_VIX,VIX
2007-11-15,0.2973903496877686,0.3171492998824872,0.06537433799848369,0.06644112768105481,0.13615901041756023,0.13615901041756007,synthetic_calibrated_VIX,VIX
2007-11-16,0.31603008450737796,0.3053684603495505,-0.003528985797931594,-0.03373610513836556,-0.037146036700386235,-0.0371460367003863,synthetic_calibrated_VIX,VIX
2007-11-19,0.32672283225245197,0.31607320882900763,0.06992985417831776,-0.032595283745629366,0.03505518699345562,0.03505518699345567,synthetic_calibrated_VIX,VIX
2007-11-20,0.31868616639975084,0.29911616692979787,0.00826693784146948,-0.061408374549289046,-0.053649095923164185,-0.05364909592316425,synthetic_calibrated_VIX,VIX
2007-11-21,0.31049323295396936,0.30753202376938915,0.0380356105153008,-0.009537113438537248,0.028135747144574848,0.02813574714457512,synthetic_calibrated_VIX,VIX
2007-11-23,0.30088399131112725,0.28809315641063393,-0.021617366467328036,-0.042510852254904474,-0.06320924605019988,-0.06320924605019984,synthetic_calibrated_VIX,VIX
2007-11-26,0.29181825528755684,0.31761900084298444,0.012930188704702639,0.08841374755668951,0.10248714270139021,0.10248714270139003,synthetic_calibrated_VIX,VIX
2007-11-27,0.3199277954608796,0.30443705432555807,0.0072690695826367335,-0.048419491382441504,-0.04150238645181941,-0.041502386451819695,synthetic_calibrated_VIX,VIX
2007-11-28,0.2804127560947622,0.2588623413138181,-0.07891384405889323,-0.07685247661722427,-0.1497015963208062,-0.14970159632080604,synthetic_calibrated_VIX,VIX
2007-11-29,0.26801217525697,0.26106391527183304,0.03534633078227323,-0.02592516544621526,0.008504805862610662,0.008504805862610931,synthetic_calibrated_VIX,VIX
2007-11-30,0.24498665670391498,0.2503197629162489,-0.061583610860879046,0.02176896604936074,-0.04115525634554578,-0.04115525634554573,synthetic_calibrated_VIX,VIX
2007-12-03,0.25769141612761753,0.25470699599731844,0.029448946121904962,-0.011581371918190309,0.017526515006078332,0.017526515006077936,synthetic_calibrated_VIX,VIX
2007-12-04,0.26460970574762305,0.2570422031237141,0.0388788290307065,-0.02859873413383629,0.00916820960198623,0.009168209601986277,synthetic_calibrated_VIX,VIX
2007-12-05,0.2397789507546882,0.23495550812265859,-0.0671611593708491,-0.02011620543358017,-0.08592633712536783,-0.08592633712536779,synthetic_calibrated_VIX,VIX
2007-12-06,0.2340367185893704,0.20763536725484455,-0.003910483055406977,-0.11280858616398726,-0.11627793315469552,-0.11627793315469559,synthetic_calibrated_VIX,VIX
2007-12-07,0.20959702660698185,0.2172378460640732,0.009447616646780732,0.03645480845211968,0.04624683615408815,0.046246836154087756,synthetic_calibrated_VIX,VIX
2007-12-10,0.2176837814365007,0.20808456733796007,0.002052751767277039,-0.044097056910694765,-0.042134825454923024,-0.042134825454922864,synthetic_calibrated_VIX,VIX
2007-12-11,0.20068926851286958,0.23004758324629315,-0.035539871695912106,0.14628741711488624,0.10554850938398448,0.10554850938398475,synthetic_calibrated_VIX,VIX
2007-12-12,0.19933291618094823,0.22575579726726966,-0.13351440876673426,0.13255653703643988,-0.01865607940088037,-0.018656079400880432,synthetic_calibrated_VIX,VIX
2007-12-13,0.23981986068379005,0.22645849061700113,0.06229768443053585,-0.05571419326444482,0.0031126259358007034,0.00311262593580075,synthetic_calibrated_VIX,VIX
2007-12-14,0.24127198458206794,0.23941752933052962,0.06541372736657602,-0.007686160723345492,0.057224786221178055,0.05722478622117788,synthetic_calibrated_VIX,VIX
2007-12-17,0.25095178112553984,0.2559027505977622,0.048176304497264066,0.019728768012790443,0.0688555316451946,0.06885553164519442,synthetic_calibrated_VIX,VIX
2007-12-18,0.2506090202320404,0.2413129818471977,-0.0206864926358008,-0.03709379006484059,-0.05701294228563141,-0.05701294228563114,synthetic_calibrated_VIX,VIX
2007-12-19,0.2442848806938899,0.23370443105054672,0.01231553654487616,-0.04331192996181121,-0.03152980307320879,-0.03152980307320896,synthetic_calibrated_VIX,VIX
2007-12-20,0.23174203336316498,0.2325609728311056,-0.008396921181855088,0.003533840866310367,-0.004892753698768673,-0.004892753698768404,synthetic_calibrated_VIX,VIX
2007-12-21,0.2271418330214943,0.21196193460940796,-0.023302017288803212,-0.06683004275416704,-0.08857478523130129,-0.08857478523130113,synthetic_calibrated_VIX,VIX
2007-12-24,0.21105917880271216,0.19445037049952302,-0.0042590468347977195,-0.07869266050122481,-0.08261655160939312,-0.08261655160939307,synthetic_calibrated_VIX,VIX
2007-12-26,0.20490936150985178,0.19457301526087456,0.05378745735202606,-0.050443504253856464,0.0006307252644285975,0.0006307252644286443,synthetic_calibrated_VIX,VIX
2007-12-27,0.19705814515188297,0.20749737467743035,0.012772222744641404,0.05297537697567045,0.0664242130350265,0.06642421303502655,synthetic_calibrated_VIX,VIX
2007-12-28,0.1938646708510104,0.2039608112878926,-0.06570060873113681,0.05207828941994963,-0.017043894627754068,-0.01704389462775424,synthetic_calibrated_VIX,VIX
2007-12-31,0.21161213923452893,0.21240337096410986,0.03751371598456932,0.0037390658798832632,0.041393048119918015,0.04139304811991806,synthetic_calibrated_VIX,VIX
2008-01-02,0.21594908212859856,0.22587571080312502,0.016693290452004295,0.04596745018168269,0.06342808863090794,0.06342808863090776,synthetic_calibrated_VIX,VIX
2008-01-03,0.22739284913697969,0.22131370871214384,0.0067166953386015305,-0.026734087935957107,-0.020196957321176927,-0.020196957321176767,synthetic_calibrated_VIX,VIX
2008-01-04,0.2336509472244281,0.23838836993899135,0.055745478145373006,0.020275640954336982,0.07715139439941328,0.07715139439941332,synthetic_calibrated_VIX,VIX
2008-01-07,0.24453318128449839,0.23071311000058028,0.025776472850079113,-0.0565161390831429,-0.03219645295773193,-0.03219645295773166,synthetic_calibrated_VIX,VIX
